source_section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.glucose_targets.1h_postprandial,<7.8 mmol/L (140 mg/dL)
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.glucose_targets.2h_postprandial,<6.7 mmol/L (120 mg/dL)
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.glucose_targets.bedtime,5.0-6.7 mmol/L
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.glucose_targets.fasting,<5.3 mmol/L (95 mg/dL)
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.medical_nutrition_therapy.caloric_intake,25-35 kcal/kg孕前体重/日
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.medical_nutrition_therapy.carbohydrate,复合碳水化合物，40-50%总热量
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.medical_nutrition_therapy.fat,25-30%总热量
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.medical_nutrition_therapy.meal_distribution,三大餐+2-3次加餐
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.medical_nutrition_therapy.protein,20%总热量
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.physical_activity.contraindications,妊娠并发症时禁止
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.physical_activity.duration,30分钟/日，每周至少5天
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.physical_activity.recommendation,中等强度有氧运动
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.lifestyle_intervention.physical_activity.types,快走; 游泳; 孕妇瑜伽
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.pharmacological_treatment.insulin_therapy.dosage,0.7-1.0 U/kg孕前体重/日起始
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.pharmacological_treatment.insulin_therapy.indications,生活方式干预1-2周血糖不达标; 空腹血糖>5.8 mmol/L; 餐后2小时血糖>6.7 mmol/L
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.pharmacological_treatment.insulin_therapy.preferred_insulin,中效或长效胰岛素+速效胰岛素
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.pharmacological_treatment.insulin_therapy.regimens,每日2次预混胰岛素; 基础-餐时胰岛素方案
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.pharmacological_treatment.oral_medications.contraindicated,其他降糖药物孕期禁用
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.pharmacological_treatment.oral_medications.metformin,部分指南允许使用，需权衡利弊
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,management.pharmacological_treatment.oral_medications.sulfonylureas,格列本脲，二线选择
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,maternal_complications.delivery_complications,巨大儿导致难产; 肩难产; 产伤; 剖宫产率增加
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,maternal_complications.long_term_risks,产后2型糖尿病风险增加7倍; 心血管疾病风险增加; 代谢综合征; 再次妊娠GDM复发率30-70%
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,maternal_complications.pregnancy_complications,妊娠期高血压疾病; 羊水过多; 早产; 胎膜早破; 泌尿系感染
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,pathophysiology.beta_cell_adaptation.gdm_pathogenesis,β细胞代偿不足导致高血糖
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,pathophysiology.beta_cell_adaptation.normal_pregnancy,β细胞代偿性增生和功能增强
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,pathophysiology.hormonal_changes.insulin_resistance,妊娠期胰岛素敏感性下降50-60%
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,pathophysiology.hormonal_changes.placental_hormones,人胎盘泌乳素（hPL）; 雌激素; 孕激素; 皮质醇; 胎盘胰岛素酶
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,pathophysiology.hormonal_changes.progressive_nature,孕周增加胰岛素抵抗加重
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.immediate_postpartum.breastfeeding,鼓励母乳喂养
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.immediate_postpartum.glucose_monitoring,监测血糖变化
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.immediate_postpartum.insulin_discontinuation,产后立即停用胰岛素
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.long_term_follow_up.diabetes_screening.frequency,每1-3年筛查一次
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.long_term_follow_up.diabetes_screening.method,75g OGTT或FPG
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.long_term_follow_up.diabetes_screening.timing,产后6-12周
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.long_term_follow_up.family_planning,再次妊娠前咨询评估
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,postpartum_follow_up.long_term_follow_up.lifestyle_counseling,体重管理; 健康饮食; 规律运动; 戒烟限酒
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,risk_factors.major_risk_factors,年龄≥35岁; 孕前BMI≥24 kg/m²; 糖尿病家族史（一级亲属）; 既往GDM史; 既往不良孕产史（巨大儿、死胎、多胎畸形）; 多囊卵巢综合征; 孕期体重增加过多
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,risk_factors.minor_risk_factors,高血压; 高龄初产; 反复流产史; 羊水过多
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.75g_ogtt.iadpsg_criteria.1_hour,≥10.0 mmol/L (180 mg/dL)
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.75g_ogtt.iadpsg_criteria.2_hour,≥8.5 mmol/L (153 mg/dL)
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.75g_ogtt.iadpsg_criteria.diagnostic_threshold,任何一项异常即可诊断
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.75g_ogtt.iadpsg_criteria.fasting,≥5.1 mmol/L (92 mg/dL)
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.75g_ogtt.standard_protocol.glucose_load,75g无水葡萄糖溶于300ml水中
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.75g_ogtt.standard_protocol.preparation,正常饮食3天，空腹8-14小时
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.75g_ogtt.standard_protocol.sampling_times,0分钟; 60分钟; 120分钟
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.alternative_screening.50g_gct,50g葡萄糖激发试验（筛查用）
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.diagnostic_tests.alternative_screening.threshold,1小时血糖≥7.8 mmol/L需进一步OGTT
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.screening_timing.early_screening.indications,高危因素存在
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.screening_timing.early_screening.method,空腹血糖或HbA1c
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.screening_timing.early_screening.timing,孕早期（<20周）
diabetes_entities,DM_002,妊娠期糖尿病,Gestational Diabetes Mellitus,disease,代谢性疾病,screening_diagnosis.screening_timing.first_screening,孕24-28周（最佳时间）
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,clinical_features.age_onset,通常<25岁，但可延迟至成年
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,clinical_features.autoantibodies,自身抗体阴性
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,clinical_features.c_peptide,保存或轻度减少（MODY2除外）
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,clinical_features.family_history,强烈的家族史，常染色体显性遗传
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,clinical_features.obesity,通常体重正常或轻度超重
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,description,由单基因缺陷引起的常染色体显性遗传性糖尿病
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,diagnosis.clinical_criteria,糖尿病发病年龄≤25岁; 强烈的家族史（至少连续两代）; 非胰岛素依赖至少2年; 自身抗体阴性
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,diagnosis.differential_diagnosis,1型糖尿病; 2型糖尿病; 继发性糖尿病; 新生儿糖尿病
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,diagnosis.genetic_testing.indications,符合临床诊断标准; 需要确定亚型; 家族遗传咨询需求
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,diagnosis.genetic_testing.testing_priority,HNF1A（MODY3）- 最常见; GCK（MODY2）- 轻症; HNF4A（MODY1）- 药物敏感性
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,epidemiology.age_onset,通常25岁前起病
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,epidemiology.family_pattern,连续三代患病的强烈家族史
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,epidemiology.geographic_distribution,全球性分布，各种族均可发生
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,epidemiology.prevalence,糖尿病患者中1-5%
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY1.characteristics,β细胞功能进行性衰减; 对磺脲类药物敏感; 可能有大血管病变
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY1.chromosome,20q13
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY1.gene,HNF4A（肝细胞核因子4α）
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY1.prevalence,MODY中<5%
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY2.characteristics,轻度持续性高血糖; 通常不需要药物治疗; 并发症风险低; 妊娠期需要监测
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY2.chromosome,7p13
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY2.gene,GCK（葡萄糖激酶）
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY2.prevalence,MODY中30-70%
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY3.characteristics,对磺脲类药物极其敏感; 进行性β细胞功能衰减; 糖尿病并发症风险中等
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY3.chromosome,12q24
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY3.gene,HNF1A（肝细胞核因子1α）
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY3.prevalence,MODY中30-65%
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY4.characteristics,胰腺发育异常; 严重β细胞功能缺陷; 需要胰岛素治疗
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY4.chromosome,13q12
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY4.gene,IPF1/PDX1
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY4.prevalence,MODY中<1%
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY5.characteristics,肾脏发育异常; 泌尿生殖系统异常; 胰腺萎缩
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY5.chromosome,17cen-q21.3
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY5.gene,HNF1B（肝细胞核因子1β）
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,genetic_classification.MODY5.prevalence,MODY中5%
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,icd10,E11
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY1_treatment.first_line,磺脲类药物
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY1_treatment.monitoring,心血管风险
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY1_treatment.second_line,胰岛素
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY2_treatment.general,通常无需药物治疗
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY2_treatment.lifestyle,饮食和运动管理
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY2_treatment.pregnancy,妊娠期可能需要胰岛素
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY3_treatment.characteristics,对磺脲类极其敏感
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY3_treatment.first_line,低剂量磺脲类药物
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.MODY3_treatment.progression,随病程进展可能需要胰岛素
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.general_principles.family_screening,家族成员筛查
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.general_principles.genetic_counseling,遗传咨询
diabetes_entities,DM_003,成人起病的青年型糖尿病,Maturity-Onset Diabetes of the Young (MODY),disease,遗传性糖尿病,treatment.general_principles.individualized,根据基因型个体化治疗
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,clinical_features.distinctive_features,发病年龄>30岁; 自身抗体阳性; 早期无需胰岛素治疗; 进展相对缓慢
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,clinical_features.presentation.ketosis,很少发生糖尿病酮症酸中毒
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,clinical_features.presentation.symptoms,通常症状较轻，类似2型糖尿病
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,clinical_features.presentation.weight,通常体重正常或轻度超重
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,description,成年发病的缓慢进展性自身免疫性糖尿病，介于1型和2型糖尿病之间
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,diagnosis.diagnostic_criteria,成年发病（>30岁）; 至少一种自身抗体阳性; 诊断时无需胰岛素治疗; C肽水平部分保存
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,diagnosis.laboratory_tests.autoantibodies.GAD_antibodies,>95%阳性率
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,diagnosis.laboratory_tests.autoantibodies.IA2_antibodies,50-70%阳性率
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,diagnosis.laboratory_tests.autoantibodies.ZnT8_antibodies,60-80%阳性率
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,diagnosis.laboratory_tests.c_peptide.fasting,通常>0.3 nmol/L
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,diagnosis.laboratory_tests.c_peptide.stimulated,餐后或刺激后检测
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,diagnosis.laboratory_tests.hla_typing,辅助诊断，非必需
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,epidemiology.age_onset,通常>30岁
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,epidemiology.geographic_variation,北欧人群患病率较高
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,epidemiology.misdiagnosis_rate,常被误诊为2型糖尿病
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,epidemiology.prevalence,成人糖尿病患者中2-12%
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,icd10,E10
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.autoimmune_process.autoantibodies,GAD抗体（最常见）; IA-2抗体; ZnT8抗体; ICA抗体
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.autoimmune_process.mechanism,自身免疫介导的β细胞破坏
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.autoimmune_process.progression,比1型糖尿病缓慢
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.beta_cell_function.c_peptide,早期可检测，逐渐下降
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.beta_cell_function.initial,部分保存
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.beta_cell_function.progression,缓慢进行性衰减
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.genetic_susceptibility.hla_association,HLA-DR3、HLA-DR4相关
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,pathophysiology.genetic_susceptibility.risk_genes,与1型糖尿病相似的遗传背景
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,prognosis.complications,与1型糖尿病相似的并发症风险
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,prognosis.factors_affecting_progression,自身抗体滴度; HLA基因型; 诊断时C肽水平
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,prognosis.progression,5-10年内通常需要胰岛素治疗
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.initial_management.lifestyle,饮食和运动治疗
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.initial_management.monitoring,密切监测β细胞功能
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.initial_management.oral_antidiabetics,可短期使用
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.insulin_therapy.indications,口服药物控制不佳; C肽水平显著下降; 反复高血糖或感染
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.insulin_therapy.regimen,类似1型糖尿病的胰岛素治疗方案
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.insulin_therapy.timing,通常在诊断后2-5年内需要
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.novel_approaches.beta_cell_preservation,早期胰岛素治疗可能有益
diabetes_entities,DM_004,成人隐匿性自身免疫性糖尿病,Latent Autoimmune Diabetes in Adults (LADA),disease,自身免疫性糖尿病,treatment.novel_approaches.immunotherapy,正在研究中
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.atypical_antipsychotics.high_risk_drugs,奥氮平; 氯氮平; 喹硫平
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.atypical_antipsychotics.mechanism,体重增加和胰岛素抵抗
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.corticosteroids.mechanism,增加胰岛素抵抗和糖异生
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.corticosteroids.reversibility,停药后通常可逆
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.corticosteroids.risk_factors,剂量和使用时间相关
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.immunosuppressants.cyclosporine,增加胰岛素抵抗
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.immunosuppressants.monitoring,器官移植患者需密切监测
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.immunosuppressants.tacrolimus,抑制胰岛素分泌
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.thiazide_diuretics.mechanism,影响胰岛素分泌和敏感性
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.thiazide_diuretics.monitoring,需要定期监测血糖
