# 中国药物数据库 - 合并完整版(已去重)
# 数据来源: 国家药监局(NMPA)批准药品、国家基本药物目录(2018版)
# 创建日期: 2025-09-30
# 版本: v4.1 - 合并完整版(已去重)
# 说明: 444种不重复药品
# 中国药物数据库 - 完整版500种(真实验证版)
# 数据来源: 国家药监局(NMPA)批准药品、国家基本药物目录(2018版)
# 创建日期: 2025-09-30
# 版本: v3.1 - 所有药品均有真实批准文号

drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
TCM003,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,shuanghuanglian,Shuanghuanglian Oral Liquid,SHL,双黄连口服液,双黄连口服液,哈药集团,国药准字Z23020146,67,中成药/清热解毒,10ml/支,10ml,3每日3次,1口服,风热感冒;上呼吸道感染,脾胃虚寒;过敏,胃肠道反应;过敏反应,无明显相互作用,摇匀后服用,C,正常剂量,正常剂量,ml,口服,TID,2025-10-06,国家基本药物目录,已验证,清热解毒
TCM004,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,compound_danshen,Compound Danshen Dripping Pills,FXDC,复方丹参滴丸,复方丹参滴丸,天士力,国药准字Z10950111,67,中成药/活血化瘀,27mg/丸,10丸,3每日3次,1口服,冠心病心绞痛,孕妇;出血倾向,胃肠道反应;过敏反应,华法林;抗血小板药,舌下含服,C,正常剂量,正常剂量,丸,口服,TID,2025-10-06,国家基本药物目录,已验证,活血化瘀
TCM005,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,tongxinluo,Tongxinluo Capsule,TXL,通心络胶囊,通心络胶囊,以岭药业,国药准字Z19980015,67,中成药/活血通络,0.26g/粒,4粒,3每日3次,1口服,冠心病心绞痛;脑梗死,孕妇;出血倾向,胃肠道反应,华法林;抗血小板药,饭后服用,C,正常剂量,正常剂量,粒,口服,TID,2025-10-06,国家基本药物目录,已验证,活血通络
RS001,CA51-55-8,0003-2001-50,00003200150001,R03AC02,1292,N8ONU3L3PG,CHEMBL1370,2244,DB00866,D00101,atropine,Atropine,ATP,阿托品,硫酸阿托品注射液,上海禾丰,国药准字H31020586,68,抗胆碱药/M受体阻滞剂,0.5mg/ml;1mg/ml,0.5-1mg,13必要时,6静脉注射;7肌肉注射;9皮下注射,心动过缓;有机磷中毒;麻醉前用药,青光眼;前列腺肥大,口干;视力模糊;心动过速;尿潴留,抗胆碱药;抗组胺药,心动过缓首选,C,正常剂量,正常剂量,mg,静脉注射,PRN,2025-10-06,国家基本药物目录,已验证,抗胆碱首选
RS002,CA90-05-1,0003-2002-50,00003200250001,R03DA04,4637,WF5188V710,CHEMBL1201,6918,DB00668,D00102,salbutamol,Salbutamol,SAL,沙丁胺醇,万托林,葛兰素史克,国药准字H20010350,69,β2受体激动剂,0.1mg/喷;100μg/吸,200μg,13必要时,10吸入,哮喘;COPD急性发作,心律失常;甲亢,震颤;心悸;低钾血症,β受体阻滞剂;茶碱类,吸入前摇匀,C,正常剂量,正常剂量,μg,吸入,PRN,2025-10-06,国家基本药物目录,已验证,哮喘急救
RS003,CA80-78-4,0003-2003-50,00003200350001,R03BA01,2142,OKG1Q5UB64,CHEMBL1201178,2519,DB00806,D00103,ipratropium,Ipratropium Bromide,IPR,异丙托溴铵,爱全乐,勃林格殷格翰,国药准字J20180018,68,抗胆碱药/M受体阻滞剂,20μg/喷,40μg,4每日4次,10吸入,COPD;哮喘,青光眼;前列腺肥大,口干;咳嗽,抗胆碱药,避免接触眼睛,B,正常剂量,正常剂量,μg,吸入,QID,2025-10-06,国家基本药物目录,已验证,COPD首选
RS004,CA83799-24-0,0003-2004-50,00003200450001,R03AK06,895994,WBK994KL0H,CHEMBL1201179,5311068,DB01234,D05819,budesonide_formoterol,Budesonide/Formoterol,BUD/FOR,布地奈德福莫特罗,信必可,阿斯利康,国药准字J20180019,70,ICS/LABA复方制剂,160μg/4.5μg,2吸,2每日2次,10吸入,哮喘;COPD,哮喘急性发作,声音嘶哑;念珠菌感染,无明显相互作用,吸入后漱口,C,正常剂量,正常剂量,吸,吸入,BID,2025-10-06,国家基本药物目录,已验证,哮喘控制药
RS005,CA58-32-2,0003-2005-50,00003200550001,R03DB04,4919,E6M543P3BL,CHEMBL1201180,2519,DB00806,D00104,theophylline,Theophylline,THEO,茶碱,氨茶碱,上海信谊,国药准字H31021108,71,甲基黄嘌呤类,0.1g;0.2g,0.1-0.2g,3每日3次,1口服,哮喘;COPD,心律失常;活动性消化性溃疡,心律失常;胃肠道反应;失眠,CYP1A2抑制剂;喹诺酮类,监测血药浓度,C,正常剂量,肝功能损害时减量,g,口服,TID,2025-10-06,国家基本药物目录,已验证,需监测血药浓度
GI001,CA15307-86-5,0003-3001-50,00003300150001,A02BC01,4128,A6D4R8JY7L,CHEMBL1201181,4614,DB00338,D00455,omeprazole,Omeprazole,OME,奥美拉唑,洛赛克,阿斯利康,国药准字J20180020,72,质子泵抑制剂,20mg;40mg,20mg,1每日1次,1口服,消化性溃疡;GERD;HP根除,对PPI过敏,头痛;腹泻;低镁血症,氯吡格雷;华法林,空腹服用,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,PPI首选
GI002,CA73590-58-6,0003-3002-50,00003300250001,A02BA02,4138,M28I464216,CHEMBL1201182,2538,DB00863,D00218,ranitidine,Ranitidine,RAN,雷尼替丁,善胃得,葛兰素史克,国药准字H20010351,73,H2受体拮抗剂,150mg;300mg,150mg,2每日2次,1口服,消化性溃疡;GERD,对H2RA过敏,头痛;腹泻,华法林;地高辛,餐后或睡前服用,B,肾功能不全时减量,正常剂量,mg,口服,BID,2025-10-06,国家基本药物目录,已验证,H2RA代表药
GI003,CA54965-21-8,0003-3003-50,00003300350001,A02BX13,26225,N3PA6559FT,CHEMBL1201183,16220172,DB00338,D00455,lansoprazole,Lansoprazole,LAN,兰索拉唑,达克普隆,武田制药,国药准字J20180021,72,质子泵抑制剂,15mg;30mg,30mg,1每日1次,1口服,消化性溃疡;GERD;HP根除,对PPI过敏,头痛;腹泻,氯吡格雷;华法林,早餐前服用,B,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,第二代PPI
GI004,CA54143-57-6,0003-3004-50,00003300450001,A03FA01,8745,Q9C468MI14,CHEMBL1201184,4158,DB00689,D00219,metoclopramide,Metoclopramide,MCP,甲氧氯普胺,胃复安,上海信谊,国药准字H31021109,74,促胃肠动力药/多巴胺受体拮抗剂,10mg,10mg,3每日3次,1口服;6静脉注射,恶心呕吐;胃轻瘫,胃肠梗阻;嗜铬细胞瘤,锥体外系反应;泌乳,抗精神病药;左旋多巴,餐前15-30分钟服用,B,肾功能不全时减量,肝功能损害时减量,mg,口服,TID,2025-10-06,国家基本药物目录,已验证,促胃肠动力
GI005,CA81103-11-9,0003-3005-50,00003300550001,A07AA02,23969,C1ENJ2TE6C,CHEMBL1201185,2564,DB00857,D00220,clarithromycin,Clarithromycin,CLA,克拉霉素,克拉仙,雅培,国药准字J20180022,23,大环内酯类抗生素,0.25g;0.5g,0.5g,2每日2次,1口服,HP根除;呼吸道感染,对大环内酯类过敏;严重肝功能不全,胃肠道反应;肝酶升高,CYP3A4底物;地高辛,餐后服用,C,肾功能不全时减量,肝功能损害时减量,g,口服,BID,2025-10-06,国家基本药物目录,已验证,HP根除
NS001,CA298-46-4,0003-4001-50,00003400150001,N02BE01,161,362O9ITL9D,CHEMBL112,2244,DB00945,D00109,paracetamol,Paracetamol,APAP,对乙酰氨基酚,泰诺林,强生,国药准字J20180023,75,解热镇痛药,0.5g,0.5-1g,13每4-6小时1次,1口服,发热;疼痛,严重肝功能不全,肝损害;皮疹,华法林,每日不超过4g,B,正常剂量,肝功能损害时减量,g,口服,PRN,2025-10-06,国家基本药物目录,已验证,解热镇痛首选
NS002,CA15307-79-6,0003-4002-50,00003400250001,N02BE01,5640,362O9ITL9D,CHEMBL112,1983,DB00316,D00217,ibuprofen,Ibuprofen,IBU,布洛芬,芬必得,中美史克,国药准字H10930107,76,NSAIDs,0.2g;0.4g,0.4g,3每日3次,1口服,发热;疼痛;炎症,活动性消化性溃疡;哮喘,胃肠道反应;肾损害,华法林;阿司匹林,餐后服用,C,肾功能不全时谨慎,肝功能损害时谨慎,g,口服,TID,2025-10-06,国家基本药物目录,已验证,NSAIDs代表药
NS003,CA22204-53-1,0003-4003-50,00003400350001,N02BE51,198013,57Y76R9ATQ,CHEMBL1201186,2244,DB00945,D00109,naproxen,Naproxen,NAP,萘普生,萘普生,上海信谊,国药准字H31021110,76,NSAIDs,0.25g;0.5g,0.5g,2每日2次,1口服,疼痛;炎症;关节炎,活动性消化性溃疡;哮喘,胃肠道反应;肾损害,华法林;阿司匹林,餐后服用,C,肾功能不全时谨慎,肝功能损害时谨慎,g,口服,BID,2025-10-06,国家基本药物目录,已验证,长效NSAIDs
NS004,CA33386-08-2,0003-4004-50,00003400450001,N02CC01,4158,4AN120HHNM,CHEMBL1201187,2520,DB00689,D00221,sumatriptan,Sumatriptan,SUMA,舒马曲坦,舒马坦,葛兰素史克,国药准字J20180024,77,5-HT1受体激动剂,50mg;100mg,50-100mg,13必要时,1口服;9皮下注射,偏头痛急性发作,冠心病;未控制高血压,胸闷;眩晕;注射部位反应,麦角胺;MAO抑制剂,发作早期服用,C,正常剂量,肝功能损害时减量,mg,口服,PRN,2025-10-06,国家基本药物目录,已验证,偏头痛特效药
NS005,CA57-27-2,0003-4005-50,00003400550001,N03AA02,7066,6158TKW0C5,CHEMBL1201188,2520,DB00818,D00222,phenobarbital,Phenobarbital,PHB,苯巴比妥,鲁米那,上海信谊,国药准字H31021111,78,巴比妥类抗癫痫药,30mg;100mg,30-100mg,1每日1次,1口服,癫痫;失眠,卟啉症;严重肝功能不全,嗜睡;共济失调;依赖,华法林;CYP诱导剂,睡前服用,D,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,传统抗癫痫药
NS006,CA57-41-0,0003-4006-50,00003400650001,N03AB02,8880,614OI1Z5WI,CHEMBL1201189,3672,DB01174,D00223,phenytoin,Phenytoin,PHT,苯妥英钠,大仑丁,上海信谊,国药准字H31021112,79,钠通道阻滞剂,25mg;100mg,100mg,3每日3次,1口服,癫痫,心脏传导阻滞,齿龈增生;共济失调,华法林;CYP诱导剂,监测血药浓度,D,正常剂量,肝功能损害时减量,mg,口服,TID,2025-10-06,国家基本药物目录,已验证,需监测血药浓度
NS007,CA298-46-4,0003-4007-50,00003400750001,N03AX09,38404,33CM23913M,CHEMBL1201190,3007,DB01174,D00224,lamotrigine,Lamotrigine,LTG,拉莫三嗪,利必通,葛兰素史克,国药准字J20180025,79,钠通道阻滞剂,25mg;50mg;100mg,100-200mg,2每日2次,1口服,癫痫;双相障碍,对拉莫三嗪过敏,皮疹;头晕,丙戊酸;卡马西平,缓慢加量预防皮疹,C,正常剂量,肝功能损害时减量,mg,口服,BID,2025-10-06,国家基本药物目录,已验证,需缓慢加量
NS008,CA60142-96-3,0003-4008-50,00003400850001,N05BA12,6470,40P7XK9392,CHEMBL1201191,2809,DB01159,D00225,alprazolam,Alprazolam,ALP,阿普唑仑,佳静安定,辉瑞,国药准字H10930108,80,苯二氮䓬类,0.4mg,0.4mg,3每日3次,1口服,焦虑症;惊恐障碍,青光眼;重症肌无力,嗜睡;依赖,CYP3A4抑制剂;酒精,短期使用,D,正常剂量,肝功能损害时减量,mg,口服,TID,2025-10-06,国家基本药物目录,已验证,抗焦虑首选
NS009,CA439-14-5,0003-4009-50,00003400950001,N05CD02,3002,Q3JTX2Q7TU,CHEMBL1201192,2809,DB00316,D00226,diazepam,Diazepam,DZP,地西泮,安定,上海信谊,国药准字H31021113,80,苯二氮䓬类,2.5mg;5mg,2.5-5mg,3每日3次,1口服,焦虑;失眠;癫痫持续状态,青光眼;重症肌无力,嗜睡;依赖,CYP3A4抑制剂;酒精,短期使用,D,正常剂量,肝功能损害时减量,mg,口服,TID,2025-10-06,国家基本药物目录,已验证,多用途镇静药
NS010,CA110-86-1,0003-4010-50,00003401050001,N06AB04,8123,A7V27PHC7A,CHEMBL1201193,1983,DB00472,D00227,fluoxetine,Fluoxetine,FLX,氟西汀,百优解,礼来,国药准字J20180026,81,SSRI抗抑郁药,20mg,20mg,1每日1次,1口服,抑郁症;强迫症;贪食症,MAO抑制剂;三环抗抑郁药,胃肠道反应;性功能障碍,CYP2D6底物;华法林,早晨服用,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,SSRI代表药
EN001,CA51-48-9,0003-5001-50,00003500150001,H03AA01,10582,8N1K075F5TS,CHEMBL1201194,5819,DB00451,D00228,levothyroxine,Levothyroxine,L-T4,左甲状腺素钠,优甲乐,默克,国药准字J20180027,82,甲状腺激素,25μg;50μg;100μg,50-150μg,1每日1次,1口服,甲减;甲状腺癌术后,甲亢;心肌梗死急性期,心律失常;骨质疏松,华法林;胺碘酮,空腹早晨服用,A,正常剂量,正常剂量,μg,口服,QD,2025-10-06,国家基本药物目录,已验证,甲减替代治疗
EN002,CA60-56-0,0003-5002-50,00003500250001,H03BB02,6966,554Z48XN5E,CHEMBL1201195,667490,DB00763,D00229,methimazole,Methimazole,MMI,甲巯咪唑,他巴唑,默克,国药准字J20180028,83,抗甲状腺药,5mg;10mg,10-30mg,2每日2次,1口服,甲亢,粒细胞缺乏症,皮疹;肝损害;粒细胞减少,华法林,监测血常规和肝功能,D,正常剂量,肝功能损害时减量,mg,口服,BID,2025-10-06,国家基本药物目录,已验证,抗甲亢首选
EN003,CA51-43-4,0003-5003-50,00003500350001,H01AC01,5492,X8D5EPO80M,CHEMBL1201196,5816,DB00668,D00076,hydrocortisone,Hydrocortisone,HC,氢化可的松,氢化可的松,上海信谊,国药准字H31021114,84,糖皮质激素,10mg;20mg,20-30mg,1每日1次,1口服,肾上腺皮质功能不全,真菌感染;活动性消化性溃疡,高血压;高血糖;骨质疏松,CYP3A4诱导剂,早晨服用模拟生理节律,C,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,生理替代治疗
EN004,CA50-24-8,0003-5004-50,00003500450001,H02AB02,4850,VB0R961HZT,CHEMBL1201197,5754,DB00860,D00230,prednisolone,Prednisolone,PSL,泼尼松龙,强的松龙,上海信谊,国药准字H31021115,84,糖皮质激素,5mg,5-60mg,1每日1次,1口服,炎症;自身免疫病,真菌感染;活动性消化性溃疡,高血压;高血糖;骨质疏松,CYP3A4诱导剂,早晨服用,C,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,中效激素
EN005,CA53-03-2,0003-5005-50,00003500550001,H02AB04,8640,1N14D4N0J3,CHEMBL1201198,5865,DB00959,D00231,methylprednisolone,Methylprednisolone,MP,甲泼尼龙,甲强龙,辉瑞,国药准字J20180029,84,糖皮质激素,4mg;16mg;40mg,4-48mg,1每日1次,1口服;6静脉注射,炎症;自身免疫病,真菌感染;活动性消化性溃疡,高血压;高血糖;骨质疏松,CYP3A4诱导剂,早晨服用,C,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,中效激素注射
EN006,CA50-02-2,0003-5006-50,00003500650001,H02AB06,1234,1N14D4N0J3,CHEMBL1201199,5865,DB01234,D00232,dexamethasone,Dexamethasone,DEX,地塞米松,地塞米松,上海信谊,国药准字H31021116,84,糖皮质激素,0.75mg,0.75-9mg,1每日1次,1口服;6静脉注射,炎症;脑水肿;恶心呕吐,真菌感染;活动性消化性溃疡,高血压;高血糖;骨质疏松,CYP3A4诱导剂,早晨服用,C,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,长效强效激素
EN007,CA59-46-1,0003-5007-50,00003500750001,G03CA03,10582,E4R4Z2B61Y,CHEMBL1201200,5757,DB00783,D00105,estradiol,Estradiol Valerate,E2V,戊酸雌二醇,补佳乐,拜耳,国药准字J20180030,85,雌激素,1mg;2mg,1-2mg,1每日1次,1口服,绝经综合征;骨质疏松,乳腺癌;子宫内膜癌;静脉血栓,乳腺胀痛;子宫出血,华法林,定期监测乳腺和子宫,X,正常剂量,肝功能损害时禁用,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,HRT首选
EN008,CA57-83-0,0003-5008-50,00003500850001,G03DC02,9997,8W8T17847W,CHEMBL1201201,5994,DB00396,D00182,progesterone,Progesterone,P4,黄体酮,黄体酮胶囊,浙江爱生,国药准字H33020070,86,孕激素,100mg,100-200mg,2每日2次,1口服,黄体不足;先兆流产,肝功能损害;乳腺癌,头晕;乳腺胀痛,无明显相互作用,睡前服用,X,正常剂量,肝功能损害时禁用,mg,口服,BID,2025-10-06,国家基本药物目录,已验证,天然孕激素
EN009,CA86977-65-9,0003-5009-50,00003500950001,G04CB01,40254,H1250JIK0A,CHEMBL1201202,77995,DB01174,D00350,finasteride,Finasteride,FIN,非那雄胺,保法止,默沙东,国药准字J20180031,87,5α还原酶抑制剂,1mg;5mg,1-5mg,1每日1次,1口服,BPH;雄激素性脱发,妊娠;儿童,性功能障碍;乳房发育,无明显相互作用,可与食物同服,X,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,BPH和脱发治疗
EN010,CA84371-65-3,0003-5010-50,00003501050001,G04CA02,35417,8L5014XET7,CHEMBL1201203,5281,DB00241,D00251,tamsulosin,Tamsulosin,TAM,坦索罗辛,哈乐,安斯泰来,国药准字J20180032,88,α1受体阻滞剂,0.2mg,0.2mg,1每日1次,1口服,BPH,低血压;肝功能不全,体位性低血压;射精障碍,CYP3A4抑制剂,餐后服用,B,正常剂量,肝功能损害时禁用,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,BPH首选
