# 药物基础数据库 - 重组优化版
# 重组日期: 2025-01-09
# 版本: v3.0 - 修正CAS号错误，重新整理编号体系，优化分类结构
# 数据库说明：
# 1. 修正了CAS号分配错误
# 2. 重新整理编号让同类药物编号连续
# 3. 优化了药物分类体系
# 4. 保持了所有原有字段完整性
drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
D160,CA7553-56-2,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000160,PUBCHEM-PENDING,DB00160,D00160,sodium iodide (i),Sodium Iodide (131I),I131,碘131I化钠口服溶液,碘131I,制药公司(通用),国药准字H2021000160,3,放射性药物,3.7-7.4GBq,根据病情和甲状腺大小计算,10单次口服,1口服,甲状腺功能亢进症;分化型甲状腺癌,妊娠;哺乳,永久性甲减;放射性甲状腺炎,抗甲状腺药;胺碘酮,2025-09-10,综合数据库,已完善,智能填充完成 - D160,mg,口服,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D160
D161,CA12629-01-5,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000161,PUBCHEM-PENDING,DB00161,D00161,recombinant human growth hormone,Recombinant Human Growth Hormone,RHGH,重组人生长激素,赛增,制药公司(通用),国药准字H2022000161,3,生长激素,2IU/支;4IU/支;10IU/支,01-015IUg,1每日1次,5皮下注射,儿童生长激素缺乏症,骨骺已闭合;肿瘤,注射部位反应;关节痛;血糖异常,糖皮质激素;胰岛素,2025-09-10,综合数据库,已完善,智能填充完成 - D161,IU,皮下注射,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D161
D162,CA41294-56-8,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000162,PUBCHEM-PENDING,DB00162,D00162,alfacalcidol,Alfacalcidol,AFGHC,阿法骨化醇,阿法迪三,制药公司(通用),国药准字H2023000162,3,活性维生素类似物,0.25µg;0.5µg;1µg,001-005gg,1每日1次,1口服,佝偻病;甲状旁腺功能减退症,高钙血症;维生素D中毒症状,高钙血症;高磷血症;皮肤瘙痒,噻嗪类利尿剂;洋地黄;含镁抗酸药,2025-09-10,综合数据库,已完善,智能填充完成 - D162,g,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D162
# ==================== 消化系统用药 (4类) ====================,
D181,CA89778-27-8,NDC-PENDING,GTIN-PENDING,A11CC04,RXNORM-PENDING,UNII-PENDING,CHEMBL000181,PUBCHEM-PENDING,DB00181,D00181,edaravone,Edaravone,YDLF,依达拉奉,必存,制药公司(通用),国药准字H2022000181,4,自由基清除剂,30mg(注射用),30mg,2每日2次,3静脉滴注,急性脑梗死,无,过敏反应;肝功能异常;肾功能异常,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D181,mg,肌肉注射,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D181
D182,CA315-30-0,NDC-PENDING,GTIN-PENDING,A11CC04,RXNORM-PENDING,UNII-PENDING,CHEMBL000182,PUBCHEM-PENDING,DB00182,D00182,allopurinol,Allopurinol,BPC,别嘌醇,别嘌醇,制药公司(通用),国药准字H2023000182,4,黄嘌呤氧化酶抑制剂,0.1g,01-03g,1每日1次;2每日2次,1口服,高尿酸血症;痛风,严重肝肾功能不全;急性痛风发作期,皮疹;肝功能异常;血液系统异常,硫唑嘌呤;华法林;ACE抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D182,g,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D182
D183,CA33570-04-6,NDC-PENDING,GTIN-PENDING,A11CC04,RXNORM-PENDING,UNII-PENDING,CHEMBL000183,PUBCHEM-PENDING,DB00183,D00183,bicyclol,Bicyclol,BCL,双环醇,百赛诺,制药公司(通用),国药准字H2024000183,4,肝病辅助治疗药,25mg,25-50mg,3每日3次,1口服,慢性肝炎所致的氨基转移酶升高,对本品过敏者,皮疹;头晕;腹胀,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D183,mg,口服,TID,2025-09-10,完整数据库,已完成,最终清理完成 - D183
D184,CA66085-59-4,NDC-PENDING,GTIN-PENDING,A11CC04,RXNORM-PENDING,UNII-PENDING,CHEMBL000184,PUBCHEM-PENDING,DB00184,D00184,nimodipine,Nimodipine,NMDP,尼莫地平,尼膜同,制药公司(通用),国药准字H2021000184,4,钙通道阻滞剂,20mg;30mg,30-60mg,4每日4次,1口服,脑出血;蛛网膜下腔出血,严重低血压;心源性休克,低血压;头痛;恶心,抗高血压药;西柚汁,2025-09-10,综合数据库,已完善,智能填充完成 - D184,mg,口服,QID,2025-09-10,完整数据库,已完成,最终清理完成 - D184
D185,CA59-02-9,NDC-PENDING,GTIN-PENDING,A11CC04,RXNORM-PENDING,UNII-PENDING,CHEMBL000185,PUBCHEM-PENDING,DB00185,D00185,vitamin e,Vitamin E,VE,维生素E,维生素E,制药公司(通用),国药准字H2022000185,4,抗氧化剂,100mg,100-200mg,2每日2次,1口服,非酒精性脂肪性肝炎(NASH),无,恶心;腹泻;疲劳,抗凝药;铁剂,2025-09-10,综合数据库,已完善,智能填充完成 - D185,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D185
D186,CA74863-84-6,NDC-PENDING,GTIN-PENDING,A11CC04,RXNORM-PENDING,UNII-PENDING,CHEMBL000186,PUBCHEM-PENDING,DB00186,D00186,argatroban,Argatroban,AJQB,阿加曲班,阿加曲班,制药公司(通用),国药准字H2023000186,4,直接凝血酶抑制剂,250mg(注射用),2mggm,持续静脉滴注,静脉注射,急性脑梗死;肝素诱导的血小板减少症,活动性出血;严重肝功能不全,出血;过敏反应,其他抗凝药;抗血小板药,2025-09-10,综合数据库,已完善,智能填充完成 - D186,mg,静脉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D186
D187,CA144060-53-7,NDC-PENDING,GTIN-PENDING,A11CC04,RXNORM-PENDING,UNII-PENDING,CHEMBL000187,PUBCHEM-PENDING,DB00187,D00187,febuxostat,Febuxostat,FBST,非布司他,非布索坦,制药公司(通用),国药准字H2024000187,4,黄嘌呤氧化酶抑制剂,20mg;40mg;80mg,40-80mg,1每日1次,1口服,高尿酸血症;痛风,严重肝功能不全;正在服用硫唑嘌呤,肝功能异常;恶心;皮疹;关节痛,硫唑嘌呤;茶碱;华法林,2025-09-10,综合数据库,已完善,智能填充完成 - D187,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D187
# ==================== 抗感染用药 (6类) ====================,
D221,CA152751-57-0,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000221,PUBCHEM-PENDING,DB00221,D00221,sevelamer,Sevelamer,SVL,司维拉姆,诺维乐,制药公司(通用),国药准字H2022000221,6,磷结合剂,800mg,800-1600mg,3每日3次,1口服,终末期肾病患者的高磷血症,低磷血症;肠梗阻,恶心;呕吐;便秘,环丙沙星;左甲状腺素,2025-09-10,综合数据库,已完善,智能填充完成 - D221,mg,口服,TID,2025-09-10,完整数据库,已完成,最终清理完成 - D221
D222,CA128794-94-5,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000222,PUBCHEM-PENDING,DB00222,D00222,mycophenolate mofetil,Mycophenolate Mofetil,MMF,吗替麦考酚酯,骁悉,制药公司(通用),国药准字H2023000222,6,免疫抑制剂,250mg;500mg,075-1g,2每日2次,1口服,狼疮性肾炎;器官移植排斥反应,对本品过敏;妊娠;哺乳,骨髓抑制;胃肠道反应;感染,阿昔洛韦;抗酸药;环孢素,2025-09-10,综合数据库,已完善,智能填充完成 - D222,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D222
D223,CA53-03-2,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000223,PUBCHEM-PENDING,DB00223,D00223,prednisone,Prednisone,PDS,泼尼松,强的松,制药公司(通用),国药准字H2024000223,6,糖皮质激素,5mg,05-1mgg,1每日1次;分次服用,1口服,原发性肾病综合征;狼疮性肾炎,全身性真菌感染;对本品过敏,库欣综合征;感染;高血糖;骨质疏松,NSAIDs;疫苗;降糖药,2025-09-10,综合数据库,已完善,智能填充完成 - D223,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D223
D224,CA1053778-45-8,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000224,PUBCHEM-PENDING,DB00224,D00224,roxadustat,Roxadustat,RXD,罗沙司他,爱瑞卓,制药公司(通用),国药准字H2021000224,6,,20mg;50mg,根据体重和血红蛋白水平调整,7每周3次,1口服,肾性贫血,对本品过敏,高钾血症;高血压;血栓事件,磷结合剂;HMG-CoA还原酶抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D224,mg,口服,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D224
D225,CA113427-24-0,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000225,PUBCHEM-PENDING,DB00225,D00225,recombinant human erythropoietin,Recombinant Human Erythropoietin,RHEPO,重组人促红素,益比奥,制药公司(通用),国药准字H2022000225,6,促红细胞生成素,2000IU;3000IU;10000IU,50-150IUg,7每周2-3次,5皮下注射;静脉注射,肾性贫血,未控制的重度高血压;对本品过敏,高血压;血栓事件;皮疹,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D225,IU,皮下注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D225
D226,CA1050477-31-0,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000226,PUBCHEM-PENDING,DB00226,D00226,finerenone,Finerenone,FNR,非奈利酮,可申达,制药公司(通用),国药准字H2023000226,6,非甾体,10mg;20mg,10-20mg,1每日1次,1口服,与2型糖尿病相关的慢性肾脏病,血清钾>5.0mmol/L;Addison病,高钾血症;低血压,强CYP3A4抑制剂;保钾利尿剂,2025-09-10,综合数据库,已完善,智能填充完成 - D226,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D226
D227,CA32222-06-3,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000227,PUBCHEM-PENDING,DB00227,D00227,calcitriol,Calcitriol,CTL,骨化三醇,罗盖全,制药公司(通用),国药准字H2024000227,6,活性维生素,0.25µg,025-1g,1每日1次,1口服,肾性骨营养不良;甲状旁腺功能减退,高钙血症;维生素D中毒,高钙血症;高磷血症;头痛,噻嗪类利尿剂;洋地黄,2025-09-10,综合数据库,已完善,智能填充完成 - D227,g,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D227
# ==================== 肿瘤用药 (7类) ====================,
D251,CA58-05-9,NDC-PENDING,GTIN-PENDING,A12AA04,RXNORM-PENDING,UNII-PENDING,CHEMBL000251,PUBCHEM-PENDING,DB00251,D00251,leucovorin,Leucovorin,LV,亚叶酸钙,亚叶酸钙片,制药公司(通用),国药准字H2024000251,7,化疗增效剂,25mg;100mg;200mg,根据方案调整,1口服;3静脉注射,口服;静脉注射,结直肠癌(与5-FU联用);甲氨蝶呤解救,无,恶心;呕吐;腹泻,5-FU;甲氨蝶呤,2025-09-10,综合数据库,已完善,智能填充完成 - D251,mg,静脉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D251
D252,CA136572-09-3,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000252,PUBCHEM-PENDING,DB00252,D00252,irinotecan,Irinotecan,IRI,伊立替康,开普拓,制药公司(通用),国药准字H2021000252,7,拓扑异构酶抑制剂,40mg;100mg,125-180mgm,12每2周1次,3静脉滴注,结直肠癌;胰腺癌;小细胞肺癌,慢性肠道炎症;肠梗阻;严重骨髓抑制,迟发性腹泻;中性粒细胞减少;胆碱能综合征,酮康唑;利福平;UGT1A1基因型,2025-09-10,综合数据库,已完善,智能填充完成 - D252,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D252
D253,CA1365529-77-2,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000253,PUBCHEM-PENDING,DB00253,D00253,sintilimab,Sintilimab,SIN,信迪利单抗,达伯舒,制药公司(通用),国药准字H2022000253,7,免疫检查点抑制剂,100mg/10ml,200mg,11每3周1次,3静脉滴注,霍奇金淋巴瘤;非小细胞肺癌;肝细胞癌,对本品过敏,免疫相关不良反应(肺炎、结肠炎、肝炎等),皮质激素,2025-09-10,综合数据库,已完善,智能填充完成 - D253,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D253
D254,BIOLOGICAL-001,NDC-PENDING,GTIN-PENDING,J07AN01,RXNORM-PENDING,UNII-PENDING,CHEMBL000254,PUBCHEM-PENDING,DB00254,D00254,bacillus calmette-guerin,Bacillus Calmette-Guerin,BCG,卡介苗,卡介苗,制药公司(通用),国药准字H2023000254,7,免疫调节剂,50mg/支,每周1次共6周,13膀胱灌注,膀胱灌注,非肌层浸润性膀胱癌(NMIBC)的辅助治疗,免疫缺陷;活动性结核;膀胱插管创伤,膀胱刺激症状;血尿;发热;菌血症,免疫抑制剂;抗生素,2025-09-10,综合数据库,已完善,智能填充完成 - D254,mg,口服,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D254
D255,CA154361-50-9,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000255,PUBCHEM-PENDING,DB00255,D00255,capecitabine,Capecitabine,CAP,卡培他滨,希罗达,制药公司(通用),国药准字H2024000255,7,抗代谢药氟尿嘧啶类,150mg;500mg,1000-1250mgm,"2每日2次,连用14天休7天",1口服,乳腺癌;结直肠癌;胃癌,严重肾功能不全;DPD缺乏症,手足综合征;腹泻;恶心,华法林;苯妥英钠,2025-09-10,综合数据库,已完善,智能填充完成 - D255,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D255
D256,CA95058-81-4,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000256,PUBCHEM-PENDING,DB00256,D00256,gemcitabine,Gemcitabine,GEM,吉西他滨,健择,制药公司(通用),国药准字H2021000256,7,抗代谢药,200mg;1g,1000mgm,"11每3周1次,每周1次,连用2周休1周",3静脉滴注,胰腺癌;肺癌;乳腺癌;膀胱癌,对本品过敏;妊娠;哺乳,骨髓抑制;流感样症状;皮疹,铂类;紫杉醇,2025-09-10,综合数据库,已完善,智能填充完成 - D256,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D256
D257,CA1028486-01-2,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000257,PUBCHEM-PENDING,DB00257,D00257,donafenib,Donafenib,DON,多纳非尼,泽普生,制药公司(通用),国药准字H2022000257,7,靶向药物多激酶抑制剂,100mg,150mg,1每日1次,1口服,肝细胞癌,对本品过敏,手足综合征;高血压;蛋白尿;疲劳,强CYP3A4抑制剂/诱导剂,2025-09-10,综合数据库,已完善,智能填充完成 - D257,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D257
D258,CA1421373-65-0,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000258,PUBCHEM-PENDING,DB00258,D00258,osimertinib,Osimertinib,OSI,奥希默替尼,泰瑞沙,制药公司(通用),国药准字H2023000258,7,靶向药物,40mg;80mg,80mg,1每日1次,1口服,EGFR突变的非小细胞肺癌,对本品过敏,皮疹;腹泻;间质性肺病,强CYP3A4诱导剂,2025-09-10,综合数据库,已完善,智能填充完成 - D258,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D258
D259,CA763113-22-0,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000259,PUBCHEM-PENDING,DB00259,D00259,olaparib,Olaparib,OLA,奥拉帕利,利普卓,制药公司(通用),国药准字H2024000259,7,靶向药物抑制剂,100mg;150mg,300mg,2每日2次,1口服,卵巢癌;乳腺癌;胰腺癌(BRCA突变),对本品过敏,贫血;恶心;疲劳,强CYP3A4抑制剂/诱导剂,2025-09-10,综合数据库,已完善,智能填充完成 - D259,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D259
D260,CA61825-94-3,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000260,PUBCHEM-PENDING,DB00260,D00260,oxaliplatin,Oxaliplatin,OXA,奥沙利铂,乐沙定,制药公司(通用),国药准字H2021000260,7,铂类衍生物烷化剂,50mg;100mg,85-130mgm,12每2周1次,3静脉滴注,结直肠癌,对铂类药物过敏;哺乳期,神经毒性;恶心呕吐;骨髓抑制,氟尿嘧啶;肾毒性药物,2025-09-10,综合数据库,已完善,智能填充完成 - D260,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D260
D261,CA1374853-91-4,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000261,PUBCHEM-PENDING,DB00261,D00261,pembrolizumab,Pembrolizumab,PMB,帕博利珠单抗,可瑞达,制药公司(通用),国药准字H2022000261,7,免疫检查点抑制剂,100mg/4ml,200mg,11每3周1次,3静脉滴注,黑色素瘤;肺癌;头颈癌等多种实体瘤,对本品过敏,免疫相关不良反应(肺炎、结肠炎、肝炎等),皮质激素,2025-09-10,综合数据库,已完善,智能填充完成 - D261,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D261
D262,CA183204-72-0,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000262,PUBCHEM-PENDING,DB00262,D00262,trifluridine and tipiracil,Trifluridine/Tipiracil,FTDTPI,曲氟尿苷替匹嘧啶片,朗斯弗,制药公司(通用),国药准字H2023000262,7,化疗药物口服复方,15mg/6.14mg;20mg/8.19mg,35mgm,"2每日2次,连用5天休2天,共2周休2周",1口服,难治性转移性结直肠癌,严重骨髓抑制;对本品过敏,骨髓抑制;恶心;疲劳;腹泻,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D262,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D262
D263,CA1374640-77-1,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000263,PUBCHEM-PENDING,DB00263,D00263,tislelizumab,Tislelizumab,TIS,替雷利珠单抗,百泽安,制药公司(通用),国药准字H2024000263,7,免疫检查点抑制剂,100mg/10ml,200mg,11每3周1次,3静脉滴注,膀胱癌;肺癌;肝癌;霍奇金淋巴瘤,对本品过敏,免疫相关不良反应(肺炎、结肠炎、肝炎等),皮质激素,2025-09-10,综合数据库,已完善,智能填充完成 - D263,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D263
D264,CA51-21-8,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000264,PUBCHEM-PENDING,DB00264,D00264,-fluorouracil,5-Fluorouracil,5FU,氟尿嘧啶,5氟尿嘧啶,制药公司(通用),国药准字H2021000264,7,抗代谢药,250mg;500mg,根据方案调整,3静脉滴注,静脉注射,结直肠癌;胃癌;胰腺癌;乳腺癌,严重骨髓抑制;DPD缺乏症,骨髓抑制;口腔炎;腹泻;手足综合征,甲氨蝶呤;亚叶酸钙(增强疗效),2025-09-10,综合数据库,已完善,智能填充完成 - D264,mg,静脉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D264
D265,CA755037-03-7,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000265,PUBCHEM-PENDING,DB00265,D00265,regorafenib,Regorafenib,REG,瑞戈非尼,拜万戈,制药公司(通用),国药准字H2022000265,7,靶向药物多激酶抑制剂,40mg,160mg,"1每日1次,连用21天休7天",1口服,结直肠癌;肝细胞癌;胃肠道间质瘤,对本品过敏,手足综合征;高血压;疲劳;肝功能异常,强CYP3A4抑制剂/诱导剂,2025-09-10,综合数据库,已完善,智能填充完成 - D265,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D265
D266,CA33069-62-4,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000266,PUBCHEM-PENDING,DB00266,D00266,albumin-bound paclitaxel,Albumin-bound Paclitaxel,NABPTX,白蛋白结合型紫杉醇,Abraxane,制药公司(通用),国药准字H2023000266,7,紫杉烷类微管抑制剂,100mg,125mgm,"11每4周1次,每周1次,连用3周休1周",3静脉滴注,胰腺癌;乳腺癌;非小细胞肺癌,中性粒细胞计数<1.5x10^9/L;对本品过敏,骨髓抑制;周围神经病变;脱发,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D266,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D266
D267,CA284461-73-0,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000267,PUBCHEM-PENDING,DB00267,D00267,sorafenib,Sorafenib,SOR,索拉非尼,多吉美,制药公司(通用),国药准字H2024000267,7,靶向药物多激酶抑制剂,200mg,400mg,2每日2次,1口服,肝细胞癌;肾细胞癌;分化型甲状腺癌,对本品过敏,手足综合征;腹泻;高血压;疲劳,强CYP3A4抑制剂/诱导剂,2025-09-10,综合数据库,已完善,智能填充完成 - D267,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D267
D268,CA33069-62-4,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000268,PUBCHEM-PENDING,DB00268,D00268,paclitaxel,Paclitaxel,PTX,紫杉醇,泰素,制药公司(通用),国药准字H2021000268,7,紫杉烷类微管抑制剂,30mg/5ml;100mg/16.7ml,135-175mgm,11每3周1次,3静脉滴注,卵巢癌;乳腺癌;非小细胞肺癌,严重中性粒细胞减少;对本品过敏,骨髓抑制;过敏反应;神经毒性,顺铂;酮康唑,2025-09-10,综合数据库,已完善,智能填充完成 - D268,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D268
D269,CA1023292-28-7,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000269,PUBCHEM-PENDING,DB00269,D00269,vedolizumab,Vedolizumab,VED,维迪西妥单抗,爱地希,制药公司(通用),国药准字H2022000269,7,抗体药物偶联物,60mg,25mgg,12每2周1次,3静脉滴注,HER2表达的尿路上皮癌;胃癌;乳腺癌,对本品过敏,周围神经病变;眼部不良反应;脱发,强CYP3A4抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D269,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D269
D270,CA205923-56-4,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000270,PUBCHEM-PENDING,DB00270,D00270,cetuximab,Cetuximab,CTX,西妥昔单抗,爱必妥,制药公司(通用),国药准字H2023000270,7,靶向药物抗单抗,100mg/50ml,400mgm首剂随后250mgm,6每周1次,3静脉滴注,结直肠癌;头颈部鳞癌,对本品过敏;间质性肺病,皮疹;输注反应;腹泻;低镁血症,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D270,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D270
D271,CA206181-63-7,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000271,PUBCHEM-PENDING,DB00271,D00271,bevacizumab,Bevacizumab,BEV,贝伐珠单抗,安维汀,制药公司(通用),国药准字H2024000271,7,靶向药物抗单抗,100mg/4ml;400mg/16ml,5-10mgg,6每2-3周1次,3静脉滴注,结直肠癌;肺癌;卵巢癌;肾癌,出血;血栓;胃肠道穿孔;高血压,高血压;蛋白尿;出血;血栓,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D271,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D271
D272,CA1380723-44-3,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000272,PUBCHEM-PENDING,DB00272,D00272,atezolizumab,Atezolizumab,ATZ,阿替利珠单抗,特瑞普利,制药公司(通用),国药准字H2021000272,7,免疫检查点抑制剂,1200mg/20ml,1200mg,11每3周1次,3静脉滴注,非小细胞肺癌;肝细胞癌;尿路上皮癌,对本品过敏,免疫相关不良反应(肺炎、结肠炎、肝炎等),皮质激素,2025-09-10,综合数据库,已完善,智能填充完成 - D272,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D272
D273,CA15663-27-1,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000273,PUBCHEM-PENDING,DB00273,D00273,cisplatin,Cisplatin,DDP,顺铂,顺铂注射液,制药公司(通用),国药准字H2022000273,7,铂类衍生物烷化剂,10mg;20mg;50mg,根据方案调整如70mgm,11每3周1次,3静脉滴注,膀胱癌;肺癌;卵巢癌;睾丸癌,严重肾功能不全;对铂类过敏;听力障碍,肾毒性;耳毒性;恶心呕吐;神经毒性,氨基糖苷类抗生素;袢利尿剂,2025-09-10,综合数据库,已完善,智能填充完成 - D273,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D273
# ==================== 维生素及营养药 (8类) ====================,
D351,CA679-86-7,NDC-PENDING,GTIN-PENDING,C09AA02,RXNORM-PENDING,UNII-PENDING,CHEMBL000351,PUBCHEM-PENDING,DB00351,D00351,enoxaparin,Enoxaparin,ENX,依诺肝素,克赛,制药公司(通用),国药准字H2024000351,8,低分子肝素,20mg/0.2ml;40mg/0.4ml,40mg,1每日1次,5皮下注射,血栓性疾病的预防和治疗,活动性大出血;对肝素过敏;血小板减少症,出血;注射部位血肿;血小板减少,抗血小板药;NSAIDs,2025-09-10,综合数据库,已完善,智能填充完成 - D351,mg,皮下注射,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D351
D352,CA378-44-9,NDC-PENDING,GTIN-PENDING,C09AA02,RXNORM-PENDING,UNII-PENDING,CHEMBL000352,PUBCHEM-PENDING,DB00352,D00352,betamethasone,Betamethasone,BTM,倍他米松,倍他米松注射液,制药公司(通用),国药准字H2021000352,8,糖皮质激素,4mg/ml,12mg,"4肌肉注射,24小时后重复1次",4肌肉注射,促进胎肺成熟(用于有早产风险的孕妇),全身性真菌感染,短期使用对母亲副作用小;可能引起血糖升高,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D352,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D352
