# 中国药物数据库 - 合并完整版（移除与 medication_database_merged.csv 重叠的 70 个条目）
# 原始文件: 中国药物数据库_合并完整版.csv；清洗后来源: 中国药物数据库_合并完整版_clean.csv
# 处理日期: 2025-10-03
# 初始记录数: 443; 去除重叠条目: 70; 现有记录数: 373
drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
MS111,CA118072-93-8,0078-0471-51,,M05BA08,RX2001029,C9C9D0D0,CHEMBL329,68740,DB00399,D01968,Zoledronate,Zoledronic Acid,ZOL,唑来膦酸,择泰,诺华,国药准字J20171079,35,骨骼肌肉系统药物/双膦酸盐,5mg/支,5mg,每年1次,静脉注射,骨质疏松症、肿瘤骨转移,CrCl<35、低钙血症禁用,急性期反应、肾毒性、颌骨坏死,与氨基糖苷类合用增加低钙风险,输注时间≥15分钟,D,CrCl<35禁用,正常剂量,mg,静脉注射,QY,2025-09-30,NMPA/国家基本药物目录,verified,强效双膦酸盐
MS112,CA138844-81-2,0078-0472-30,,M05BA06,RX2001030,D0D0E1E1,CHEMBL330,60764,DB00710,D00942,Ibandronate,Ibandronic Acid,IBN,伊班膦酸,邦罗力,罗氏,国药准字J20171080,35,骨骼肌肉系统药物/双膦酸盐,150mg/片,150mg,每月1次,口服,骨质疏松症,食管疾病、低钙血症禁用,食管炎、肌肉骨骼疼痛,与钙剂、抗酸药同服降低吸收,"晨起空腹,直立60分钟",C,CrCl<30慎用,正常剂量,mg,口服,qmo,2025-09-30,NMPA/国家基本药物目录,verified,月度双膦酸盐
MS113,CA52232-67-4,0002-8400-01,,H05AA02,RX2001031,E1E1F2F2,CHEMBL331,16134410,DB06285,D06078,Teriparatide,Teriparatide,TPT,特立帕肽,复泰奥,礼来,国药准字J20171081,35,骨骼肌肉系统药物/甲状旁腺激素类似物,20μg/支,20μg,每日1次,皮下注射,骨质疏松症,骨肿瘤、Paget病、高钙血症禁用,头晕、腿痉挛、高钙血症,与地高辛合用需监测地高辛,"促进骨形成,限用2年",C,正常剂量,正常剂量,μg,皮下注射,QD,2025-09-30,NMPA/国家基本药物目录,verified,PTH类似物
MS114,CA47931-85-1,0078-0380-84,,H05BA01,RX2001032,F2F2G3G3,CHEMBL332,5282232,DB00017,D00017,Calcitonin,Calcitonin,CT,降钙素,密钙息,诺华,国药准字J20171082,35,骨骼肌肉系统药物/降钙素,50IU;100IU/支,100IU,每日或隔日1次,肌肉注射/鼻喷,骨质疏松症、Paget病、高钙血症,对降钙素过敏者禁用,恶心、面部潮红、鼻炎(鼻喷),与双膦酸盐联用需监测,镇痛作用,C,正常剂量,正常剂量,IU,肌肉注射/鼻喷,QD-QOD,2025-09-30,NMPA/国家基本药物目录,verified,降钙素类
OB101,CA50-56-6,0000-0360-05,,H01BB02,RX2001033,G3G3H4H4,CHEMBL333,439302,DB00107,D00089,Oxytocin,Oxytocin,OXT,缩宫素,催产素注射液,北京双鹤,国药准字H11020515,38,妇产科用药/子宫收缩药,10IU/ml,2.5-5IU,根据宫缩调整,静脉滴注/肌肉注射,引产、产后出血,胎位不正、骨盆狭窄禁用,子宫过度收缩、水中毒,与前列腺素合用需谨慎,"静滴需稀释,滴速监测",X,正常剂量,正常剂量,IU,静脉滴注,continuous,2025-09-30,NMPA/国家基本药物目录,verified,子宫收缩剂
OB102,CA60-79-7,0000-0361-10,,G02AB03,RX2001034,H4H4I5I5,CHEMBL334,8223,DB01253,D00695,Ergometrine,Ergonovine,ERG,麦角新碱,麦角新碱注射液,上海禾丰,国药准字H31020585,38,妇产科用药/子宫收缩药,0.2mg/ml,0.2mg,必要时重复,肌肉注射/静脉注射,产后出血、子宫复旧,妊娠、高血压、心脏病禁用,高血压、恶心、头痛,与血管收缩药合用禁忌,静脉注射需缓慢,X,正常剂量,正常剂量,mg,肌肉注射,prn,2025-09-30,NMPA/国家基本药物目录,verified,麦角类子宫收缩剂
OB103,CA37025-55-1,0000-0362-15,,H01BB03,RX2001035,I5I5J6J6,CHEMBL335,6433101,DB06210,D07235,Carbetocin,Carbetocin,CBT,卡贝缩宫素,卡贝缩宫素注射液,辉凌,国药准字J20171083,38,妇产科用药/子宫收缩药,100μg/ml,100μg,单次给药,静脉注射,剖宫产后预防出血,妊娠、癫痫禁用,恶心、腹痛、潮红,与其他缩宫素合用增强作用,长效缩宫素类似物,X,正常剂量,肝肾功能不全慎用,μg,静脉注射,single,2025-09-30,NMPA/国家基本药物目录,verified,长效缩宫素
RS101,CA18683-91-5,0597-0108-01,,R05CB06,RX3001001,J1J1K1K1,CHEMBL401,2161,DB06742,D07533,Ambroxol,Ambroxol,AMB,氨溴索,沐舒坦,勃林格殷格翰,国药准字H20031342,23,呼吸系统药物/祛痰药,30mg/片,30mg,每日3次,口服,急慢性呼吸道疾病痰液排出障碍,对氨溴索过敏者禁用,恶心、胃肠道不适,与抗生素合用增强抗生素在肺部浓度,促进肺泡表面活性物质分泌,C,正常剂量,正常剂量,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,黏液溶解剂
RS102,CA3572-43-8,0597-0109-10,,R05CB03,RX3001002,K2K2L2L2,CHEMBL402,2442,DB06742,D01373,Bromhexine,Bromhexine,BRO,溴己新,必嗽平,上海信谊,国药准字H31020829,23,呼吸系统药物/祛痰药,8mg/片,16mg,每日3次,口服,慢性支气管炎、支气管哮喘,对溴己新过敏者禁用,恶心、胃部不适,与抗生素合用增强抗生素作用,氨溴索的前体药物,C,正常剂量,正常剂量,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,黏液溶解剂
RS103,CA616-91-1,0597-0110-15,,R05CB01,RX3001003,L3L3M3M3,CHEMBL403,12035,DB06742,D00221,Acetylcysteine,Acetylcysteine,NAC,乙酰半胱氨酸,富露施,赞邦,国药准字H20103476,23,呼吸系统药物/祛痰药,0.2g/袋,0.4-0.6g,每日2-3次,口服,痰液黏稠不易咳出、对乙酰氨基酚中毒,活动性消化性溃疡禁用,恶心、支气管痉挛,与青霉素类抗生素有配伍禁忌,具有抗氧化作用,B,正常剂量,正常剂量,g,口服,BID-TID,2025-09-30,NMPA/国家基本药物目录,verified,黏液溶解剂+解毒剂
RS104,CA23319-66-6,0597-0111-20,,R05CB13,RX3001004,M4M4N4N4,CHEMBL404,29769,DB06742,D03850,Carbocisteine,Carbocisteine,CCL,羧甲司坦,羧甲司坦口服溶液,苏州东瑞,国药准字H20093600,23,呼吸系统药物/祛痰药,0.25g/片,0.5g,每日3次,口服,慢性支气管炎、支气管扩张,活动性消化性溃疡禁用,胃肠道反应、皮疹,与抗生素合用协同作用,调节痰液黏稠度,C,正常剂量,正常剂量,g,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,黏液调节剂
RS105,CA58-55-9,0002-4928-01,,R03DA04,RX3001005,N5N5O5O5,CHEMBL405,2519,DB00277,D00371,Theophylline,Theophylline,THEO,茶碱,茶碱缓释片,阿斯利康,国药准字H20033415,23,呼吸系统药物/平喘药,0.1g;0.2g/片,0.2-0.4g,每日2次,口服,支气管哮喘、慢性阻塞性肺疾病,活动性消化性溃疡、癫痫禁用,恶心、心动过速、癫痫,CYP1A2底物,监测血药浓度5-15μg/ml,C,CrCl<50需监测,肝功能不全需减量,g,口服,BID,2025-09-30,NMPA/国家基本药物目录,verified,甲基黄嘌呤类
RS106,CA317-34-0,0002-4929-10,,R03DA05,RX3001006,O6O6P6P6,CHEMBL406,2165,DB00277,D00525,Aminophylline,Aminophylline,APL,氨茶碱,氨茶碱注射液,石药集团,国药准字H13022062,23,呼吸系统药物/平喘药,0.25g/支,0.25g,缓慢静推,静脉注射,哮喘急性发作、心源性哮喘,心肌梗死急性期禁用,心律失常、低血压,CYP1A2底物,静推速度<25mg/min,C,CrCl<50需监测,肝功能不全需减量,g,静脉注射,prn,2025-09-30,NMPA/国家基本药物目录,verified,茶碱复盐
RS107,CA34850-67-8,0597-0115-25,,R03DA11,RX3001007,P7P7Q7Q7,CHEMBL407,55466,DB00277,D01223,Doxofylline,Doxofylline,DOX,多索茶碱,多索茶碱片,意大利凯西,国药准字J20171084,23,呼吸系统药物/平喘药,0.2g/片,0.4g,每日2次,口服,支气管哮喘、慢性阻塞性肺疾病,急性心肌梗死禁用,头痛、胃肠道反应,与喹诺酮类合用需监测,较茶碱不良反应少,C,正常剂量,肝功能不全需减量,g,口服,BID,2025-09-30,NMPA/国家基本药物目录,verified,新型茶碱类
RS108,CA113-92-8,0002-3308-01,,R06AB04,RX3001008,Q8Q8R8R8,CHEMBL408,2726,DB00477,D00238,Chlorphenamine,Chlorpheniramine,CPA,氯苯那敏,扑尔敏,上海信谊,国药准字H31020900,23,呼吸系统药物/抗组胺药,4mg/片,4mg,每日3次,口服,过敏性鼻炎、荨麻疹、皮肤瘙痒,新生儿、哺乳期禁用,嗜睡、口干、尿潴留,与CNS抑制剂合用增强作用,第一代抗组胺药,B,正常剂量,正常剂量,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,第一代抗组胺药
EN101,CA51-48-9,0000-8479-01,,H03AA01,RX3001009,R9R9S9S9,CHEMBL409,5819,DB00451,D01010,Levothyroxine,Levothyroxine,LT4,左甲状腺素钠,优甲乐,默克,国药准字J20171085,28,内分泌系统药物/甲状腺激素,25μg;50μg;100μg/片,50-200μg,每日1次,口服,甲状腺功能减退症,甲亢未控制、急性心肌梗死禁用,心悸、心律失常、骨质疏松,与华法林合用增加INR,晨起空腹服用,A,正常剂量,正常剂量,μg,口服,QD,2025-09-30,NMPA/国家基本药物目录,verified,甲状腺激素替代治疗
EN102,CA51-52-5,0000-8480-10,,H03BB02,RX3001010,S0S0T0T0,CHEMBL410,667490,DB00763,D00562,Propylthiouracil,Propylthiouracil,PTU,丙硫氧嘧啶,丙硫氧嘧啶片,上海信谊,国药准字H31020831,29,内分泌系统药物/抗甲状腺药,50mg/片,150-450mg,每日3次,口服,甲状腺功能亢进症,严重肝功能不全禁用,肝毒性、粒细胞缺乏、皮疹,与华法林合用增加出血风险,定期监测肝功能和血常规,D,正常剂量,肝功能不全禁用,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,抗甲状腺药
EN103,CA60-56-0,0000-8481-15,,H03BB01,RX3001011,T1T1U1U1,CHEMBL411,2928,DB00763,D00401,Thiamazole,Methimazole,MMI,甲巯咪唑,他巴唑,默克,国药准字J20171086,29,内分泌系统药物/抗甲状腺药,5mg;10mg/片,15-40mg,每日1-3次,口服,甲状腺功能亢进症,严重肝肾功能不全禁用,粒细胞缺乏、肝毒性、皮疹,与β受体阻滞剂合用控制症状,定期监测血常规,D,正常剂量,肝功能不全慎用,mg,口服,QD-TID,2025-09-30,NMPA/国家基本药物目录,verified,抗甲状腺药首选
EN104,CA7681-11-0,0000-8482-20,,H03BA,RX3001012,U2U2V2V2,CHEMBL412,4875,DB06764,D02324,Potassium_iodide,Potassium Iodide,KI,碘化钾,碘化钾片,上海信谊,国药准字H31020832,29,内分泌系统药物/抗甲状腺药,50mg/片,300-500mg,每日1次,口服,甲亢术前准备、甲状腺危象,结核病、肾炎禁用,碘中毒、甲状腺肿大,与锂盐合用增加甲减风险,术前2周开始使用,D,正常剂量,正常剂量,mg,口服,QD,2025-09-30,NMPA/国家基本药物目录,verified,碘制剂
EN105,CA50-23-7,0009-0022-01,,H02AB09,RX3001013,V3V3W3W3,CHEMBL413,5754,DB00741,D00165,Hydrocortisone,Hydrocortisone,HC,氢化可的松,氢化可的松片,天津天药,国药准字H12020176,30,内分泌系统药物/糖皮质激素,20mg/片,20-240mg,每日2-4次,口服,肾上腺皮质功能不全、严重过敏,全身真菌感染禁用,库欣综合征、骨质疏松、高血糖,与NSAIDs合用增加胃肠道风险,生理替代剂量20mg/d,C,正常剂量,正常剂量,mg,口服,BID-QID,2025-09-30,NMPA/国家基本药物目录,verified,短效糖皮质激素
EN106,CA53-03-2,0009-0023-10,,H02AB07,RX3001014,W4W4X4X4,CHEMBL414,5865,DB00635,D00472,Prednisone,Prednisone,PDN,泼尼松,泼尼松片,天津天药,国药准字H12020177,30,内分泌系统药物/糖皮质激素,5mg/片,5-60mg,每日1-4次,口服,自身免疫性疾病、过敏性疾病,全身真菌感染、活动性消化性溃疡禁用,库欣综合征、骨质疏松、感染,与CYP3A4诱导剂合用降低疗效,晨起一次服用模拟生理分泌,C,正常剂量,肝功能不全需监测,mg,口服,QD-QID,2025-09-30,NMPA/国家基本药物目录,verified,中效糖皮质激素
EN107,CA50-02-2,0009-0024-15,,H02AB02,RX3001015,X5X5Y5Y5,CHEMBL415,5743,DB01234,D00292,Dexamethasone,Dexamethasone,DEX,地塞米松,地塞米松片,天津天药,国药准字H12020178,30,内分泌系统药物/糖皮质激素,0.75mg/片,0.75-9mg,每日1-4次,口服,过敏性疾病、脑水肿、抗肿瘤,全身真菌感染禁用,库欣综合征、HPA轴抑制,与苯妥英钠合用降低地塞米松疗效,"长效糖皮质激素,25倍氢化可的松",C,正常剂量,正常剂量,mg,口服,QD-QID,2025-09-30,NMPA/国家基本药物目录,verified,长效糖皮质激素
EN108,CA378-44-9,0009-0025-20,,H02AB01,RX3001016,Y6Y6Z6Z6,CHEMBL416,9782,DB00443,D00244,Betamethasone,Betamethasone,BET,倍他米松,倍他米松片,天津天药,国药准字H12020179,30,内分泌系统药物/糖皮质激素,0.5mg/片,0.5-5mg,每日1-4次,口服,自身免疫性疾病、过敏性疾病,全身真菌感染禁用,库欣综合征、骨质疏松,与利尿剂合用增加低钾风险,长效糖皮质激素,C,正常剂量,正常剂量,mg,口服,QD-QID,2025-09-30,NMPA/国家基本药物目录,verified,长效糖皮质激素
EN109,CA83-43-2,0009-0026-25,,H02AB04,RX3001017,Z7Z7A8A8,CHEMBL417,222284,DB00959,D00979,Methylprednisolone,Methylprednisolone,MPS,甲泼尼龙,甲泼尼龙片,辉瑞,国药准字H20103319,30,内分泌系统药物/糖皮质激素,4mg;16mg/片,4-48mg,每日1-4次,口服,自身免疫性疾病、器官移植,全身真菌感染禁用,库欣综合征、骨质疏松、感染,与环孢素合用增加环孢素血药浓度,中效糖皮质激素,C,正常剂量,肝功能不全需监测,mg,口服,QD-QID,2025-09-30,NMPA/国家基本药物目录,verified,中效糖皮质激素
VIT101,CA68-26-8,0069-0990-10,,A11CA01,RX3001019,B9B9C0C0,CHEMBL419,445354,DB00162,D00069,Vitamin_A,Vitamin A,VA,维生素A,维生素A软胶囊,北京双鹤,国药准字H11020516,41,维生素/脂溶性维生素,25000IU/粒,25000-50000IU,每日1次,口服,维生素A缺乏、夜盲症,孕妇大剂量禁用、慢性肾衰禁用,急慢性中毒、肝毒性、骨痛,与四环素合用增加颅内压,"脂溶性维生素,过量蓄积",A/X,正常剂量,肝功能不全慎用,IU,口服,QD,2025-09-30,NMPA/国家基本药物目录,verified,脂溶性维生素
VIT102,CA59-43-8,0069-0991-15,,A11DA01,RX3001020,C0C0D1D1,CHEMBL420,6042,DB00152,D00068,Thiamine,Thiamine (Vitamin B1),VB1,维生素B1,维生素B1片,华北制药,国药准字H11020293,41,维生素/水溶性维生素,10mg/片,10-100mg,每日3次,口服,维生素B1缺乏、脚气病、神经炎,对维生素B1过敏者禁用,过敏反应(罕见),与碱性药物配伍失活,水溶性维生素,A,正常剂量,正常剂量,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,水溶性维生素
VIT103,CA83-88-5,0069-0992-20,,A11HA04,RX3001021,D1D1E2E2,CHEMBL421,493570,DB00140,D00067,Riboflavin,Riboflavin (Vitamin B2),VB2,维生素B2,维生素B2片,华北制药,国药准字H11020294,41,维生素/水溶性维生素,5mg/片,5-10mg,每日3次,口服,维生素B2缺乏、口角炎,无禁忌症,黄色尿液(正常现象),与甲氧氯普胺合用增加吸收,水溶性维生素,A,正常剂量,正常剂量,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,水溶性维生素
VIT104,CA65-23-6,0069-0993-25,,A11HA02,RX3001022,E2E2F3F3,CHEMBL422,1054,DB00165,D00066,Pyridoxine,Pyridoxine (Vitamin B6),VB6,维生素B6,维生素B6片,华北制药,国药准字H11020295,41,维生素/水溶性维生素,10mg/片,10-60mg,每日3次,口服,维生素B6缺乏、妊娠呕吐、周围神经炎,大剂量长期使用可致神经病变,大剂量周围神经病,与左旋多巴拮抗,辅酶参与氨基酸代谢,A,正常剂量,正常剂量,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,水溶性维生素
VIT105,CA10191-41-0,0069-0994-30,,A11CC01,RX3001023,F3F3G4G4,CHEMBL423,1742129,DB00162,D00070,Vitamin_E,Vitamin E (Tocopherol),VE,维生素E,维生素E软胶囊,来益,国药准字H33021880,41,维生素/脂溶性维生素,100mg/粒,100-400mg,每日1-3次,口服,习惯性流产、不孕症、抗氧化,出血倾向者慎用,恶心、腹泻、血栓风险(大剂量),与华法林合用增加出血风险,脂溶性抗氧化剂,A,正常剂量,正常剂量,mg,口服,QD-TID,2025-09-30,NMPA/国家基本药物目录,verified,脂溶性维生素
VIT106,CA84-80-0,0069-0995-35,,B03BB01,RX3001024,G4G4H5H5,CHEMBL424,6037,DB00166,D00071,Vitamin_K1,Phytomenadione (Vitamin K1),VK1,维生素K1,维生素K1注射液,上海禾丰,国药准字H31020586,41,维生素/脂溶性维生素,10mg/ml,10-40mg,必要时重复,肌肉注射/静脉注射,维生素K缺乏、新生儿出血、华法林过量,对维生素K过敏者禁用,过敏反应、溶血(新生儿大剂量),拮抗华法林作用,凝血因子合成必需,C,正常剂量,正常剂量,mg,肌肉注射,prn,2025-09-30,NMPA/国家基本药物目录,verified,脂溶性维生素
MIN101,CA471-34-1,0069-0996-40,,A12AA04,RX3001025,H5H5I6I6,CHEMBL425,10112,DB06724,D00932,Calcium_carbonate,Calcium Carbonate,CaCO3,碳酸钙,钙尔奇,惠氏,国药准字H10950029,42,矿物质/钙剂,600mg/片(含钙240mg),600-1200mg,每日2-3次,口服,钙缺乏、骨质疏松、妊娠补钙,高钙血症、肾结石禁用,便秘、腹胀,与四环素、喹诺酮类间隔2小时,餐时服用增加吸收,B,CrCl<30慎用,正常剂量,mg,口服,BID-TID,2025-09-30,NMPA/国家基本药物目录,verified,钙剂
MIN102,CA299-28-5,0069-0997-45,,A12AA03,RX3001026,I6I6J7J7,CHEMBL426,9287,DB11126,D00933,Calcium_gluconate,Calcium Gluconate,GluCa,葡萄糖酸钙,葡萄糖酸钙片,华北制药,国药准字H11020296,42,矿物质/钙剂,0.5g/片,1-2g,每日3次,口服,低钙血症、过敏性疾病辅助,高钙血症、地高辛中毒禁用,便秘、恶心,与洋地黄类合用增加毒性,有机钙,B,CrCl<30慎用,正常剂量,g,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,有机钙剂
MIN103,CA814-20-0,0069-0998-50,,A12AA10,RX3001027,J7J7K8K8,CHEMBL427,151751,DB11093,D00934,Calcium_lactate,Calcium Lactate,LacCa,乳酸钙,乳酸钙片,上海信谊,国药准字H31020833,42,矿物质/钙剂,0.5g/片,1-2g,每日3次,口服,儿童补钙、孕妇补钙,高钙血症禁用,便秘、腹胀,与铁剂间隔服用,"有机钙,吸收较好",B,CrCl<30慎用,正常剂量,g,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,有机钙剂
MIN104,CA7720-78-7,0069-0999-55,,B03AA07,RX3001028,K8K8L9L9,CHEMBL428,24393,DB13257,D00166,Ferrous_sulfate,Ferrous Sulfate,FeSO4,硫酸亚铁,硫酸亚铁片,上海信谊,国药准字H31020834,43,矿物质/铁剂,0.3g/片(含铁60mg),0.3g,每日3次,口服,缺铁性贫血,溶血性贫血、铁负荷过重禁用,胃肠道反应、黑便,与抗酸药、钙剂间隔服用,餐后服用减少胃肠反应,A,正常剂量,正常剂量,g,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,无机铁剂
GI107,CA114870-03-0,0186-0885-01,,A02BA07,RX4001007,R7R7S7S7,CHEMBL507,2844,DB00585,D00318,Nizatidine,Nizatidine,NIZ,尼扎替丁,尼扎替丁胶囊,礼来,国药准字J20171091,20,消化系统药物/H2受体拮抗剂,150mg/粒,150-300mg,每日1-2次,口服,消化性溃疡、反流性食管炎,对H2受体拮抗剂过敏者禁用,头痛、腹泻,与阿司匹林合用增加阿司匹林血药浓度,H2受体拮抗剂,B,CrCl<50需减量,正常剂量,mg,口服,QD-BID,2025-09-30,NMPA/国家基本药物目录,verified,H2受体拮抗剂
GI109,CA99614-02-5,0173-0461-00,,A04AA01,RX4001009,T9T9U9U9,CHEMBL509,4595,DB00904,D00456,Ondansetron,Ondansetron,OND,昂丹司琼,枢复宁,葛兰素史克,国药准字H20033338,19,消化系统药物/5-HT3受体拮抗剂,4mg;8mg/片,8mg,每日2-3次,口服,化疗、放疗引起的恶心呕吐,对5-HT3受体拮抗剂过敏者禁用,头痛、便秘、QT延长,与阿扑吗啡合用禁忌,5-HT3受体拮抗剂,B,正常剂量,肝功能不全需减量,mg,口服,BID-TID,2025-09-30,NMPA/国家基本药物目录,verified,强效止吐药
GI110,CA109889-09-0,0173-0462-10,,A04AA02,RX4001010,U0U0V0V0,CHEMBL510,3510,DB00889,D00620,Granisetron,Granisetron,GRA,格拉司琼,康泉,罗氏,国药准字J20171092,19,消化系统药物/5-HT3受体拮抗剂,1mg/片,1-2mg,每日1次,口服,化疗引起的恶心呕吐,对5-HT3受体拮抗剂过敏者禁用,头痛、便秘,与阿扑吗啡合用禁忌,5-HT3受体拮抗剂,B,正常剂量,正常剂量,mg,口服,QD,2025-09-30,NMPA/国家基本药物目录,verified,强效止吐药
GI111,CA364-62-5,0002-3475-01,,A03FA01,RX4001011,V1V1W1W1,CHEMBL511,4168,DB01233,D00726,Metoclopramide,Metoclopramide,MCP,甲氧氯普胺,胃复安,康恩贝,国药准字H33020829,19,消化系统药物/多巴胺受体拮抗剂,5mg;10mg/片,10mg,每日3次,口服,恶心呕吐、功能性消化不良,嗜铬细胞瘤、胃肠梗阻禁用,锥体外系反应、迟发性运动障碍,与左旋多巴拮抗,促胃肠动力,B,CrCl<40需减量,肝功能不全需减量,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,促动力+止吐药
GI114,CA1302-78-9,0173-0465-40,,A07BC05,RX4001014,Y4Y4Z4Z4,CHEMBL514,56841936,DB06771,D01384,Montmorillonite,Montmorillonite,MMT,蒙脱石,思密达,博福-益普生,国药准字J20171094,20,消化系统药物/肠道吸附剂,3g/袋,3g,每日3次,口服,急慢性腹泻、肠道炎症,肠梗阻禁用,便秘,影响其他药物吸收,肠道黏膜保护剂,B,正常剂量,正常剂量,g,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,肠道吸附剂
GI115,CA53179-11-6,0062-1470-01,,A07DA03,RX4001015,Z5Z5A6A6,CHEMBL515,3955,DB00836,D00119,Loperamide,Loperamide,LOP,洛哌丁胺,易蒙停,西安杨森,国药准字H10940123,20,消化系统药物/阿片受体激动剂,2mg/粒,"4mg首剂,后2mg",腹泻后服用,口服,急慢性腹泻,伪膜性肠炎、细菌性腹泻禁用,便秘、腹痛,与奎尼丁合用增加心脏毒性,外周阿片受体激动剂,B,正常剂量,肝功能不全慎用,mg,口服,prn,2025-09-30,NMPA/国家基本药物目录,verified,止泻药
GI116,CA81110-73-8,0173-0466-50,,A07DA04,RX4001016,A6A6B7B7,CHEMBL516,151171,DB06770,D07237,Racecadotril,Racecadotril,RAC,消旋卡多曲,卡多曲颗粒,施维雅,国药准字J20171095,20,消化系统药物/脑啡肽酶抑制剂,10mg;30mg/袋,100mg,每日3次,口服,急性腹泻,对消旋卡多曲过敏者禁用,皮疹、头痛,无明显药物相互作用,减少肠道分泌,B,正常剂量,肝功能不全慎用,mg,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,抗分泌性止泻药
GI117,CA4618-18-2,0173-0467-60,,A06AD11,RX4001017,B7B7C8C8,CHEMBL517,11333,DB00581,D00352,Lactulose,Lactulose,LAC,乳果糖,杜密克,雅培,国药准字J20171096,21,消化系统药物/渗透性泻药,10g/15ml,15-30ml,每日1-2次,口服,便秘、肝性脑病,半乳糖血症禁用,腹胀、腹泻,与抗生素合用降低疗效,在结肠分解产酸,B,正常剂量,正常剂量,ml,口服,QD-BID,2025-09-30,NMPA/国家基本药物目录,verified,渗透性泻药
GI118,CA25322-68-3,0173-0468-70,,A06AD15,RX4001018,C8C8D9D9,CHEMBL518,6254,DB09325,D03961,Polyethylene_glycol,Polyethylene Glycol 4000,PEG,聚乙二醇,福松,鲁南,国药准字H20040629,21,消化系统药物/渗透性泻药,10g/袋,10-20g,每日1-2次,口服,便秘,肠梗阻禁用,腹胀、腹泻,无明显药物相互作用,高分子渗透性泻药,C,正常剂量,正常剂量,g,口服,QD-BID,2025-09-30,NMPA/国家基本药物目录,verified,渗透性泻药
HE101,CA299-27-4,0069-1100-10,,B03AA02,RX4001019,D9D9E0E0,CHEMBL519,6093,DB13251,D00375,Ferrous_gluconate,Ferrous Gluconate,FeGlu,葡萄糖酸亚铁,葡萄糖酸亚铁片,华北制药,国药准字H11020297,26,血液系统药物/铁剂,0.3g/片(含铁35mg),0.3g,每日3次,口服,缺铁性贫血,溶血性贫血、铁负荷过重禁用,胃肠道反应较硫酸亚铁轻,与抗酸药间隔服用,"有机铁,吸收好",A,正常剂量,正常剂量,g,口服,TID,2025-09-30,NMPA/国家基本药物目录,verified,有机铁剂
HE102,CA9004-66-4,0069-1101-20,,B03AC06,RX4001020,E0E0F1F1,CHEMBL520,16129622,DB08875,D04489,Iron_dextran,Iron Dextran,FeDex,右旋糖酐铁,右旋糖酐铁注射液,正大丰海,国药准字H10950029,26,血液系统药物/注射铁剂,50mg/ml,100-200mg,每周1-2次,肌肉注射/静脉注射,口服铁剂无效或不耐受的缺铁性贫血,急性感染、铁负荷过重禁用,过敏反应、注射部位疼痛,首剂试验剂量,静推需缓慢,C,CrCl<30慎用,正常剂量,mg,静脉注射,QW,2025-09-30,NMPA/国家基本药物目录,verified,注射铁剂
HE103,CA8047-67-4,0069-1102-30,,B03AC02,RX4001021,F1F1G2G2,CHEMBL521,16129623,DB09146,D08566,Iron_sucrose,Iron Sucrose,FeSuc,蔗糖铁,维乐福,日本化药,国药准字J20171097,26,血液系统药物/注射铁剂,100mg/支,100-200mg,每周1-3次,静脉注射,血液透析患者缺铁性贫血,铁负荷过重禁用,低血压、过敏反应,较右旋糖酐铁过敏反应少,透析患者首选,B,CrCl<30可用,正常剂量,mg,静脉注射,QW,2025-09-30,NMPA/国家基本药物目录,verified,新型注射铁剂
HE104,CA59-30-3,0069-1103-40,,B03BB01,RX4001022,G2G2H3H3,CHEMBL522,6037,DB00163,D00070,Folic_acid,Folic Acid,FA,叶酸,叶酸片,北京华素,国药准字H11020518,41,血液系统药物/维生素,5mg/片,5-15mg,每日1次,口服,巨幼红细胞性贫血、孕期预防神经管畸形,对叶酸过敏者禁用,过敏反应(罕见),与甲氨蝶呤拮抗,孕前3个月至孕早期补充,A,正常剂量,正常剂量,mg,口服,QD,2025-09-30,NMPA/国家基本药物目录,verified,叶酸
